epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,143.838,3.55553,6.37484,5.27829,4.21185,0.00114,0.05426,0.00066,0.00017,0.00054,0.02032,0.00028,6e-05,3.17498,9.11386,15.4444,5.15208,0.0700962,0.00332265,0.00332265
2,237.519,3.35223,4.32113,4.92992,3.66104,0.05326,0.04326,0.00066,0.00015,0.05317,0.03671,0.00045,0.0001,2.96717,4.79893,4.82651,3.50527,0.0400961,0.00665592,0.00665592
