timestamp,cam_x,cam_y,cam_z,cam_rx,cam_ry,cam_rz,cam_rw
1759132057.267705,-0.354413,-0.191059,0.761427,0.729962,0.669294,0.128080,-0.052879
1759132057.334425,-0.352248,-0.192941,0.761093,0.730768,0.668279,0.128009,-0.054728
1759132057.334425,-0.352248,-0.192941,0.761093,0.730768,0.668279,0.128009,-0.054728
1759132057.401145,-0.349801,-0.195027,0.760692,0.731560,0.667261,0.127924,-0.056734
1759132057.401145,-0.349801,-0.195027,0.760692,0.731560,0.667261,0.127924,-0.056734
1759132057.467866,-0.347079,-0.197294,0.760297,0.732473,0.666091,0.127770,-0.058990
1759132057.467866,-0.347079,-0.197294,0.760297,0.732473,0.666091,0.127770,-0.058990
1759132057.534586,-0.344133,-0.199713,0.759832,0.733481,0.664796,0.127587,-0.061433
1759132057.534586,-0.344133,-0.199713,0.759832,0.733481,0.664796,0.127587,-0.061433
1759132057.601307,-0.340954,-0.202298,0.759236,0.734520,0.663437,0.127419,-0.064001
1759132057.601307,-0.340954,-0.202298,0.759236,0.734520,0.663437,0.127419,-0.064001
1759132057.668027,-0.337459,-0.205005,0.758669,0.735718,0.661878,0.127142,-0.066863
1759132057.668027,-0.337459,-0.205005,0.758669,0.735718,0.661878,0.127142,-0.066863
1759132057.734741,-0.333639,-0.207875,0.758086,0.736900,0.660319,0.126745,-0.069944
1759132057.734741,-0.333639,-0.207875,0.758086,0.736900,0.660319,0.126745,-0.069944
1759132057.801456,-0.329505,-0.210817,0.757499,0.738251,0.658553,0.126214,-0.073234
1759132057.801456,-0.329505,-0.210817,0.757499,0.738251,0.658553,0.126214,-0.073234
1759132057.868170,-0.325090,-0.213876,0.756868,0.739647,0.656702,0.125591,-0.076755
1759132057.868170,-0.325090,-0.213876,0.756868,0.739647,0.656702,0.125591,-0.076755
1759132057.934885,-0.320390,-0.217030,0.756160,0.741070,0.654790,0.124880,-0.080437
1759132057.934885,-0.320390,-0.217030,0.756160,0.741070,0.654790,0.124880,-0.080437
1759132058.001599,-0.315435,-0.220233,0.755367,0.742643,0.652671,0.124072,-0.084302
1759132058.001599,-0.315435,-0.220233,0.755367,0.742643,0.652671,0.124072,-0.084302
1759132058.068313,-0.310158,-0.223513,0.754541,0.744242,0.650489,0.123114,-0.088383
1759132058.068313,-0.310158,-0.223513,0.754541,0.744242,0.650489,0.123114,-0.088383
1759132058.135028,-0.304498,-0.226781,0.753757,0.745897,0.648215,0.121902,-0.092706
1759132058.135028,-0.304498,-0.226781,0.753757,0.745897,0.648215,0.121902,-0.092706
1759132058.201742,-0.298477,-0.230083,0.752958,0.747645,0.645806,0.120466,-0.097213
1759132058.201742,-0.298477,-0.230083,0.752958,0.747645,0.645806,0.120466,-0.097213
1759132058.268456,-0.292219,-0.233385,0.751998,0.749463,0.643267,0.118919,-0.101837
1759132058.268456,-0.292219,-0.233385,0.751998,0.749463,0.643267,0.118919,-0.101837
1759132058.335171,-0.285768,-0.236579,0.751023,0.751327,0.640631,0.117209,-0.106594
1759132058.335171,-0.285768,-0.236579,0.751023,0.751327,0.640631,0.117209,-0.106594
1759132058.401885,-0.279231,-0.239599,0.750177,0.753179,0.638007,0.115202,-0.111343
1759132058.401885,-0.279231,-0.239599,0.750177,0.753179,0.638007,0.115202,-0.111343
1759132058.468599,-0.272609,-0.242407,0.749266,0.755004,0.635385,0.113093,-0.116039
1759132058.468599,-0.272609,-0.242407,0.749266,0.755004,0.635385,0.113093,-0.116039
1759132058.535313,-0.265976,-0.245085,0.748306,0.756780,0.632792,0.110876,-0.120686
1759132058.535313,-0.265976,-0.245085,0.748306,0.756780,0.632792,0.110876,-0.120686
1759132058.602027,-0.259404,-0.247561,0.747395,0.758575,0.630157,0.108513,-0.125267
1759132058.602027,-0.259404,-0.247561,0.747395,0.758575,0.630157,0.108513,-0.125267
1759132058.668741,-0.252681,-0.249896,0.746488,0.760387,0.627477,0.105911,-0.129874
1759132058.668741,-0.252681,-0.249896,0.746488,0.760387,0.627477,0.105911,-0.129874
1759132058.735456,-0.245921,-0.252036,0.745542,0.762140,0.624845,0.103207,-0.134385
1759132058.735456,-0.245921,-0.252036,0.745542,0.762140,0.624845,0.103207,-0.134385
1759132058.802171,-0.239169,-0.253991,0.744604,0.763917,0.622167,0.100341,-0.138818
1759132058.802171,-0.239169,-0.253991,0.744604,0.763917,0.622167,0.100341,-0.138818
1759132058.868886,-0.232421,-0.255770,0.743718,0.765685,0.619475,0.097289,-0.143220
1759132058.868886,-0.232421,-0.255770,0.743718,0.765685,0.619475,0.097289,-0.143220
1759132058.935601,-0.225685,-0.257436,0.742713,0.767381,0.616839,0.094210,-0.147515
1759132058.935601,-0.225685,-0.257436,0.742713,0.767381,0.616839,0.094210,-0.147515
1759132059.002316,-0.218873,-0.258855,0.741752,0.769105,0.614150,0.090909,-0.151767
1759132059.002316,-0.218873,-0.258855,0.741752,0.769105,0.614150,0.090909,-0.151767
1759132059.069031,-0.212021,-0.260098,0.740867,0.770822,0.611455,0.087363,-0.155959
1759132059.069031,-0.212021,-0.260098,0.740867,0.770822,0.611455,0.087363,-0.155959
1759132059.135746,-0.205211,-0.261188,0.739962,0.772519,0.608754,0.083735,-0.160067
1759132059.135746,-0.205211,-0.261188,0.739962,0.772519,0.608754,0.083735,-0.160067
1759132059.202461,-0.198456,-0.262139,0.738932,0.774229,0.606006,0.080054,-0.164065
1759132059.202461,-0.198456,-0.262139,0.738932,0.774229,0.606006,0.080054,-0.164065
1759132059.269176,-0.191677,-0.262908,0.737921,0.775900,0.603290,0.076223,-0.167957
1759132059.269176,-0.191677,-0.262908,0.737921,0.775900,0.603290,0.076223,-0.167957
1759132059.335891,-0.184793,-0.263451,0.737065,0.777562,0.600574,0.072051,-0.171802
1759132059.335891,-0.184793,-0.263451,0.737065,0.777562,0.600574,0.072051,-0.171802
1759132059.402606,-0.178023,-0.263870,0.736053,0.779211,0.597837,0.067924,-0.175520
1759132059.402606,-0.178023,-0.263870,0.736053,0.779211,0.597837,0.067924,-0.175520
1759132059.469321,-0.171287,-0.264165,0.734989,0.780805,0.595138,0.063720,-0.179147
1759132059.469321,-0.171287,-0.264165,0.734989,0.780805,0.595138,0.063720,-0.179147
1759132059.536036,-0.164529,-0.264249,0.734024,0.782417,0.592403,0.059268,-0.182675
1759132059.536036,-0.164529,-0.264249,0.734024,0.782417,0.592403,0.059268,-0.182675
1759132059.602751,-0.157766,-0.264115,0.733066,0.784062,0.589609,0.054633,-0.186074
1759132059.602751,-0.157766,-0.264115,0.733066,0.784062,0.589609,0.054633,-0.186074
1759132059.669466,-0.151061,-0.263878,0.731999,0.785663,0.586833,0.049985,-0.189372
1759132059.669466,-0.151061,-0.263878,0.731999,0.785663,0.586833,0.049985,-0.189372
1759132059.736179,-0.144423,-0.263505,0.730931,0.787236,0.584072,0.045230,-0.192545
1759132059.736179,-0.144423,-0.263505,0.730931,0.787236,0.584072,0.045230,-0.192545
1759132059.802891,-0.137792,-0.262926,0.729948,0.788834,0.581270,0.040256,-0.195565
1759132059.802891,-0.137792,-0.262926,0.729948,0.788834,0.581270,0.040256,-0.195565
1759132059.869604,-0.131144,-0.262191,0.728873,0.790344,0.578551,0.035208,-0.198483
1759132059.869604,-0.131144,-0.262191,0.728873,0.790344,0.578551,0.035208,-0.198483
1759132059.936316,-0.124581,-0.261285,0.727773,0.791901,0.575744,0.030072,-0.201266
1759132059.936316,-0.124581,-0.261285,0.727773,0.791901,0.575744,0.030072,-0.201266
1759132060.003029,-0.118096,-0.260262,0.726701,0.793447,0.572930,0.024807,-0.203909
1759132060.003029,-0.118096,-0.260262,0.726701,0.793447,0.572930,0.024807,-0.203909
1759132060.069741,-0.111608,-0.259083,0.725612,0.794941,0.570151,0.019421,-0.206445
1759132060.069741,-0.111608,-0.259083,0.725612,0.794941,0.570151,0.019421,-0.206445
1759132060.136454,-0.105205,-0.257710,0.724456,0.796495,0.567267,0.013974,-0.208828
1759132060.136454,-0.105205,-0.257710,0.724456,0.796495,0.567267,0.013974,-0.208828
1759132060.203166,-0.098800,-0.256201,0.723324,0.797965,0.564492,0.008374,-0.211024
1759132060.203166,-0.098800,-0.256201,0.723324,0.797965,0.564492,0.008374,-0.211024
1759132060.269878,-0.092502,-0.254557,0.722240,0.799443,0.561678,0.002647,-0.213076
1759132060.269878,-0.092502,-0.254557,0.722240,0.799443,0.561678,0.002647,-0.213076
1759132060.336591,-0.086294,-0.252784,0.720993,0.800918,0.558825,-0.003017,-0.215024
1759132060.336591,-0.086294,-0.252784,0.720993,0.800918,0.558825,-0.003017,-0.215024
1759132060.403303,-0.080091,-0.250868,0.719752,0.802333,0.556042,-0.008840,-0.216796
1759132060.403303,-0.080091,-0.250868,0.719752,0.802333,0.556042,-0.008840,-0.216796
1759132060.470015,-0.073962,-0.248753,0.718583,0.803782,0.553192,-0.014822,-0.218390
1759132060.470015,-0.073962,-0.248753,0.718583,0.803782,0.553192,-0.014822,-0.218390
1759132060.536727,-0.067925,-0.246514,0.717378,0.805239,0.550297,-0.020853,-0.219837
1759132060.536727,-0.067925,-0.246514,0.717378,0.805239,0.550297,-0.020853,-0.219837
1759132060.603440,-0.061957,-0.244192,0.716064,0.806644,0.547446,-0.026889,-0.221146
1759132060.603440,-0.061957,-0.244192,0.716064,0.806644,0.547446,-0.026889,-0.221146
1759132060.670152,-0.056082,-0.241705,0.714758,0.808052,0.544569,-0.033017,-0.222274
1759132060.670152,-0.056082,-0.241705,0.714758,0.808052,0.544569,-0.033017,-0.222274
1759132060.736867,-0.050221,-0.239014,0.713519,0.809440,0.541712,-0.039330,-0.223180
1759132060.736867,-0.050221,-0.239014,0.713519,0.809440,0.541712,-0.039330,-0.223180
1759132060.803582,-0.044495,-0.236277,0.712150,0.810779,0.538896,-0.045550,-0.223952
1759132060.803582,-0.044495,-0.236277,0.712150,0.810779,0.538896,-0.045550,-0.223952
1759132060.870297,-0.038994,-0.233488,0.710774,0.812119,0.536050,-0.051711,-0.224585
1759132060.870297,-0.038994,-0.233488,0.710774,0.812119,0.536050,-0.051711,-0.224585
1759132060.937012,-0.033764,-0.230683,0.709473,0.813383,0.533347,-0.057704,-0.224988
1759132060.937012,-0.033764,-0.230683,0.709473,0.813383,0.533347,-0.057704,-0.224988
1759132061.003728,-0.028825,-0.227833,0.708269,0.814619,0.530704,-0.063557,-0.225188
1759132061.003728,-0.028825,-0.227833,0.708269,0.814619,0.530704,-0.063557,-0.225188
1759132061.070443,-0.024220,-0.225084,0.706998,0.815729,0.528259,-0.069035,-0.225304
1759132061.070443,-0.024220,-0.225084,0.706998,0.815729,0.528259,-0.069035,-0.225304
1759132061.137158,-0.019910,-0.222447,0.705747,0.816724,0.526001,-0.074230,-0.225334
1759132061.137158,-0.019910,-0.222447,0.705747,0.816724,0.526001,-0.074230,-0.225334
1759132061.203873,-0.015905,-0.219812,0.704661,0.817808,0.523648,-0.079291,-0.225159
1759132061.203873,-0.015905,-0.219812,0.704661,0.817808,0.523648,-0.079291,-0.225159
1759132061.270588,-0.012153,-0.217295,0.703591,0.818713,0.521587,-0.084042,-0.224927
1759132061.270588,-0.012153,-0.217295,0.703591,0.818713,0.521587,-0.084042,-0.224927
1759132061.337304,-0.008675,-0.214842,0.702505,0.819586,0.519601,-0.088499,-0.224636
1759132061.337304,-0.008675,-0.214842,0.702505,0.819586,0.519601,-0.088499,-0.224636
1759132061.404019,-0.005447,-0.212487,0.701504,0.820418,0.517717,-0.092711,-0.224251
1759132061.404019,-0.005447,-0.212487,0.701504,0.820418,0.517717,-0.092711,-0.224251
1759132061.470734,-0.002495,-0.210279,0.700572,0.821145,0.516025,-0.096627,-0.223835
1759132061.470734,-0.002495,-0.210279,0.700572,0.821145,0.516025,-0.096627,-0.223835
1759132061.537449,0.000226,-0.208186,0.699689,0.821879,0.514349,-0.100289,-0.223388
1759132061.537449,0.000226,-0.208186,0.699689,0.821879,0.514349,-0.100289,-0.223388
1759132061.604165,0.002704,-0.206267,0.698856,0.822484,0.512893,-0.103672,-0.222966
1759132061.604165,0.002704,-0.206267,0.698856,0.822484,0.512893,-0.103672,-0.222966
1759132061.670880,0.004964,-0.204404,0.698129,0.823084,0.511505,-0.106803,-0.222458
1759132061.670880,0.004964,-0.204404,0.698129,0.823084,0.511505,-0.106803,-0.222458
1759132061.737594,0.006963,-0.202763,0.697379,0.823631,0.510217,-0.109583,-0.222043
1759132061.737594,0.006963,-0.202763,0.697379,0.823631,0.510217,-0.109583,-0.222043
1759132061.804308,0.008760,-0.201279,0.696723,0.824048,0.509179,-0.112076,-0.221631
1759132061.804308,0.008760,-0.201279,0.696723,0.824048,0.509179,-0.112076,-0.221631
1759132061.871022,0.010378,-0.199869,0.696161,0.824480,0.508152,-0.114392,-0.221200
1759132061.871022,0.010378,-0.199869,0.696161,0.824480,0.508152,-0.114392,-0.221200
1759132061.937737,0.011767,-0.198633,0.695692,0.824869,0.507246,-0.116399,-0.220778
1759132061.937737,0.011767,-0.198633,0.695692,0.824869,0.507246,-0.116399,-0.220778
1759132062.004451,0.012923,-0.197627,0.695227,0.825185,0.506486,-0.118058,-0.220464
1759132062.004451,0.012923,-0.197627,0.695227,0.825185,0.506486,-0.118058,-0.220464
1759132062.071165,0.013881,-0.196784,0.694862,0.825427,0.505888,-0.119436,-0.220186
1759132062.071165,0.013881,-0.196784,0.694862,0.825427,0.505888,-0.119436,-0.220186
1759132062.137879,0.014666,-0.196088,0.694591,0.825626,0.505397,-0.120586,-0.219943
1759132062.137879,0.014666,-0.196088,0.694591,0.825626,0.505397,-0.120586,-0.219943
1759132062.204593,0.015249,-0.195539,0.694381,0.825801,0.505005,-0.121437,-0.219717
1759132062.204593,0.015249,-0.195539,0.694381,0.825801,0.505005,-0.121437,-0.219717
1759132062.271307,0.015618,-0.195243,0.694209,0.825892,0.504771,-0.121957,-0.219627
1759132062.271307,0.015618,-0.195243,0.694209,0.825892,0.504771,-0.121957,-0.219627
1759132062.338021,0.015779,-0.195146,0.694197,0.825953,0.504622,-0.122236,-0.219581
1759132062.338021,0.015779,-0.195146,0.694197,0.825953,0.504622,-0.122236,-0.219581
1759132062.404735,0.015780,-0.195135,0.694210,0.825983,0.504569,-0.122271,-0.219574
1759132062.404735,0.015780,-0.195135,0.694210,0.825983,0.504569,-0.122271,-0.219574
1759132062.471449,0.015791,-0.195080,0.694222,0.825994,0.504552,-0.122307,-0.219549
1759132062.471449,0.015791,-0.195080,0.694222,0.825994,0.504552,-0.122307,-0.219549
1759132062.538163,0.015812,-0.194998,0.694207,0.826007,0.504538,-0.122342,-0.219515
1759132062.538163,0.015812,-0.194998,0.694207,0.826007,0.504538,-0.122342,-0.219515
1759132062.604877,0.015817,-0.194999,0.694153,0.825984,0.504568,-0.122306,-0.219549
1759132062.604877,0.015817,-0.194999,0.694153,0.825984,0.504568,-0.122306,-0.219549
1759132062.671591,0.015821,-0.195021,0.694139,0.825972,0.504582,-0.122304,-0.219567
1759132062.671591,0.015821,-0.195021,0.694139,0.825972,0.504582,-0.122304,-0.219567
1759132062.738308,0.015828,-0.195019,0.694137,0.825962,0.504603,-0.122302,-0.219558
1759132062.738308,0.015828,-0.195019,0.694137,0.825962,0.504603,-0.122302,-0.219558
1759132062.805025,0.015828,-0.195013,0.694151,0.825970,0.504588,-0.122317,-0.219552
1759132062.805025,0.015828,-0.195013,0.694151,0.825970,0.504588,-0.122317,-0.219552
1759132062.871742,0.015828,-0.195018,0.694151,0.825965,0.504599,-0.122313,-0.219549
1759132062.871742,0.015828,-0.195018,0.694151,0.825965,0.504599,-0.122313,-0.219549
1759132062.938459,0.015832,-0.195007,0.694147,0.825960,0.504606,-0.122312,-0.219551
1759132062.938459,0.015832,-0.195007,0.694147,0.825960,0.504606,-0.122312,-0.219551
1759132063.005176,0.015832,-0.195011,0.694145,0.825958,0.504613,-0.122298,-0.219551
1759132063.005176,0.015832,-0.195011,0.694145,0.825958,0.504613,-0.122298,-0.219551
1759132063.071893,0.015829,-0.195011,0.694145,0.825963,0.504597,-0.122306,-0.219563
1759132063.071893,0.015829,-0.195011,0.694145,0.825963,0.504597,-0.122306,-0.219563
1759132063.138610,0.015830,-0.195013,0.694143,0.825960,0.504606,-0.122298,-0.219558
1759132063.138610,0.015830,-0.195013,0.694143,0.825960,0.504606,-0.122298,-0.219558
1759132063.205327,0.015832,-0.195013,0.694144,0.825963,0.504605,-0.122306,-0.219547
1759132063.205327,0.015832,-0.195013,0.694144,0.825963,0.504605,-0.122306,-0.219547
1759132063.272044,0.015827,-0.195015,0.694149,0.825968,0.504596,-0.122313,-0.219544
