timestamp,cam_x,cam_y,cam_z,cam_rx,cam_ry,cam_rz,cam_rw
1760625104.734961,0.486307,0.138150,0.459329,0.693946,-0.716068,0.025097,0.071109
1760625104.734961,0.486307,0.138150,0.459329,0.693946,-0.716068,0.025097,0.071109
1760625104.801679,0.486749,0.137721,0.459241,0.693928,-0.716097,0.024530,0.071188
1760625104.801679,0.486749,0.137721,0.459241,0.693928,-0.716097,0.024530,0.071188
1760625104.868397,0.487203,0.137208,0.459063,0.694085,-0.715962,0.023593,0.071326
1760625104.868397,0.487203,0.137208,0.459063,0.694085,-0.715962,0.023593,0.071326
1760625104.935115,0.487748,0.136567,0.458821,0.694365,-0.715717,0.022251,0.071494
1760625104.935115,0.487748,0.136567,0.458821,0.694365,-0.715717,0.022251,0.071494
1760625105.001829,0.488637,0.135555,0.458545,0.694548,-0.715573,0.020529,0.071674
1760625105.001829,0.488637,0.135555,0.458545,0.694548,-0.715573,0.020529,0.071674
1760625105.068543,0.489687,0.134355,0.458211,0.694819,-0.715344,0.018467,0.071896
1760625105.068543,0.489687,0.134355,0.458211,0.694819,-0.715344,0.018467,0.071896
1760625105.135257,0.490910,0.132950,0.457811,0.695149,-0.715057,0.016031,0.072141
1760625105.135257,0.490910,0.132950,0.457811,0.695149,-0.715057,0.016031,0.072141
1760625105.201971,0.492348,0.131272,0.457330,0.695441,-0.714805,0.013185,0.072395
1760625105.201971,0.492348,0.131272,0.457330,0.695441,-0.714805,0.013185,0.072395
1760625105.268684,0.493951,0.129347,0.456825,0.695767,-0.714515,0.010006,0.072637
1760625105.268684,0.493951,0.129347,0.456825,0.695767,-0.714515,0.010006,0.072637
1760625105.335398,0.495767,0.127159,0.456182,0.696147,-0.714157,0.006389,0.072927
1760625105.335398,0.495767,0.127159,0.456182,0.696147,-0.714157,0.006389,0.072927
1760625105.402112,0.497737,0.124767,0.455519,0.696594,-0.713722,0.002388,0.073155
1760625105.402112,0.497737,0.124767,0.455519,0.696594,-0.713722,0.002388,0.073155
1760625105.468825,0.499880,0.122122,0.454866,0.697022,-0.713293,-0.001910,0.073285
1760625105.468825,0.499880,0.122122,0.454866,0.697022,-0.713293,-0.001910,0.073285
1760625105.535539,0.502166,0.119196,0.454167,0.697463,-0.712826,-0.006590,0.073355
1760625105.535539,0.502166,0.119196,0.454167,0.697463,-0.712826,-0.006590,0.073355
1760625105.602253,0.504621,0.115968,0.453382,0.697937,-0.712297,-0.011702,0.073350
1760625105.602253,0.504621,0.115968,0.453382,0.697937,-0.712297,-0.011702,0.073350
1760625105.668966,0.507253,0.112524,0.452513,0.698395,-0.711749,-0.017216,0.073227
1760625105.668966,0.507253,0.112524,0.452513,0.698395,-0.711749,-0.017216,0.073227
1760625105.735680,0.510034,0.108778,0.451549,0.698852,-0.711151,-0.023105,0.073053
1760625105.735680,0.510034,0.108778,0.451549,0.698852,-0.711151,-0.023105,0.073053
1760625105.802394,0.512935,0.104653,0.450650,0.699302,-0.710522,-0.029300,0.072634
1760625105.802394,0.512935,0.104653,0.450650,0.699302,-0.710522,-0.029300,0.072634
1760625105.869107,0.515945,0.100284,0.449713,0.699713,-0.709876,-0.035864,0.072059
1760625105.869107,0.515945,0.100284,0.449713,0.699713,-0.709876,-0.035864,0.072059
1760625105.935821,0.519136,0.095562,0.448651,0.700169,-0.709114,-0.042874,0.071282
1760625105.935821,0.519136,0.095562,0.448651,0.700169,-0.709114,-0.042874,0.071282
1760625106.002538,0.522433,0.090500,0.447561,0.700471,-0.708434,-0.050212,0.070289
1760625106.002538,0.522433,0.090500,0.447561,0.700471,-0.708434,-0.050212,0.070289
1760625106.069255,0.525788,0.085144,0.446557,0.700858,-0.707606,-0.057772,0.068946
1760625106.069255,0.525788,0.085144,0.446557,0.700858,-0.707606,-0.057772,0.068946
1760625106.135972,0.529331,0.079299,0.445372,0.701074,-0.706836,-0.065843,0.067397
1760625106.135972,0.529331,0.079299,0.445372,0.701074,-0.706836,-0.065843,0.067397
1760625106.202690,0.532889,0.073191,0.444179,0.701328,-0.705934,-0.074233,0.065470
1760625106.202690,0.532889,0.073191,0.444179,0.701328,-0.705934,-0.074233,0.065470
1760625106.269407,0.536529,0.066664,0.443125,0.701466,-0.705064,-0.082747,0.063111
1760625106.269407,0.536529,0.066664,0.443125,0.701466,-0.705064,-0.082747,0.063111
1760625106.336124,0.540252,0.059707,0.441831,0.701502,-0.704138,-0.091786,0.060490
1760625106.336124,0.540252,0.059707,0.441831,0.701502,-0.704138,-0.091786,0.060490
1760625106.402842,0.543974,0.052358,0.440653,0.701512,-0.703139,-0.100937,0.057344
1760625106.402842,0.543974,0.052358,0.440653,0.701512,-0.703139,-0.100937,0.057344
1760625106.469559,0.547774,0.044534,0.439424,0.701347,-0.702163,-0.110422,0.053718
1760625106.469559,0.547774,0.044534,0.439424,0.701347,-0.702163,-0.110422,0.053718
1760625106.536276,0.551539,0.036340,0.438181,0.701090,-0.701139,-0.120057,0.049629
1760625106.536276,0.551539,0.036340,0.438181,0.701090,-0.701139,-0.120057,0.049629
1760625106.602993,0.555160,0.028054,0.437011,0.700781,-0.700083,-0.129411,0.045196
1760625106.602993,0.555160,0.028054,0.437011,0.700781,-0.700083,-0.129411,0.045196
1760625106.669711,0.558483,0.020002,0.435905,0.700342,-0.699100,-0.138315,0.040606
1760625106.669711,0.558483,0.020002,0.435905,0.700342,-0.699100,-0.138315,0.040606
1760625106.736428,0.561535,0.012067,0.434885,0.699783,-0.698211,-0.146668,0.035956
1760625106.736428,0.561535,0.012067,0.434885,0.699783,-0.698211,-0.146668,0.035956
1760625106.803146,0.564410,0.004365,0.433887,0.699245,-0.697277,-0.154567,0.031147
1760625106.803146,0.564410,0.004365,0.433887,0.699245,-0.697277,-0.154567,0.031147
1760625106.869863,0.566983,-0.003125,0.433003,0.698584,-0.696451,-0.162001,0.026313
1760625106.869863,0.566983,-0.003125,0.433003,0.698584,-0.696451,-0.162001,0.026313
1760625106.936581,0.569410,-0.010406,0.432111,0.697897,-0.695638,-0.169013,0.021479
1760625106.936581,0.569410,-0.010406,0.432111,0.697897,-0.695638,-0.169013,0.021479
1760625107.003299,0.571598,-0.017408,0.431310,0.697237,-0.694824,-0.175504,0.016665
1760625107.003299,0.571598,-0.017408,0.431310,0.697237,-0.694824,-0.175504,0.016665
1760625107.070017,0.573591,-0.024189,0.430592,0.696437,-0.694149,-0.181636,0.011858
1760625107.070017,0.573591,-0.024189,0.430592,0.696437,-0.694149,-0.181636,0.011858
1760625107.136735,0.575433,-0.030729,0.429856,0.695711,-0.693419,-0.187365,0.007160
1760625107.136735,0.575433,-0.030729,0.429856,0.695711,-0.693419,-0.187365,0.007160
1760625107.203453,0.577082,-0.036955,0.429234,0.694935,-0.692787,-0.192627,0.002564
1760625107.203453,0.577082,-0.036955,0.429234,0.694935,-0.692787,-0.192627,0.002564
1760625107.270171,0.578565,-0.042955,0.428658,0.694178,-0.692172,-0.197511,-0.001920
1760625107.270171,0.578565,-0.042955,0.428658,0.694178,-0.692172,-0.197511,-0.001920
1760625107.336889,0.579930,-0.048522,0.428053,0.693465,-0.691541,-0.202087,-0.006212
1760625107.336889,0.579930,-0.048522,0.428053,0.693465,-0.691541,-0.202087,-0.006212
1760625107.403607,0.581163,-0.053905,0.427488,0.692672,-0.691039,-0.206309,-0.010359
1760625107.403607,0.581163,-0.053905,0.427488,0.692672,-0.691039,-0.206309,-0.010359
1760625107.470326,0.582209,-0.058948,0.427100,0.691980,-0.690533,-0.210053,-0.014341
1760625107.470326,0.582209,-0.058948,0.427100,0.691980,-0.690533,-0.210053,-0.014341
1760625107.537044,0.583162,-0.063597,0.426652,0.691311,-0.690049,-0.213533,-0.018017
1760625107.537044,0.583162,-0.063597,0.426652,0.691311,-0.690049,-0.213533,-0.018017
1760625107.603762,0.584022,-0.067961,0.426208,0.690630,-0.689634,-0.216732,-0.021486
1760625107.603762,0.584022,-0.067961,0.426208,0.690630,-0.689634,-0.216732,-0.021486
1760625107.670480,0.584787,-0.072042,0.425824,0.690000,-0.689248,-0.219599,-0.024766
1760625107.670480,0.584787,-0.072042,0.425824,0.690000,-0.689248,-0.219599,-0.024766
1760625107.737199,0.585446,-0.075686,0.425486,0.689422,-0.688889,-0.222169,-0.027765
1760625107.737199,0.585446,-0.075686,0.425486,0.689422,-0.688889,-0.222169,-0.027765
1760625107.803917,0.586015,-0.078931,0.425241,0.688910,-0.688570,-0.224379,-0.030468
1760625107.803917,0.586015,-0.078931,0.425241,0.688910,-0.688570,-0.224379,-0.030468
1760625107.870636,0.586495,-0.081872,0.424966,0.688428,-0.688279,-0.226399,-0.032905
1760625107.870636,0.586495,-0.081872,0.424966,0.688428,-0.688279,-0.226399,-0.032905
1760625107.937354,0.586894,-0.084491,0.424757,0.688008,-0.688040,-0.228073,-0.035056
1760625107.937354,0.586894,-0.084491,0.424757,0.688008,-0.688040,-0.228073,-0.035056
1760625108.004068,0.587251,-0.086747,0.424546,0.687623,-0.687842,-0.229530,-0.036924
1760625108.004068,0.587251,-0.086747,0.424546,0.687623,-0.687842,-0.229530,-0.036924
1760625108.070781,0.587527,-0.088599,0.424378,0.687300,-0.687677,-0.230738,-0.038458
1760625108.070781,0.587527,-0.088599,0.424378,0.687300,-0.687677,-0.230738,-0.038458
1760625108.137495,0.587746,-0.090047,0.424237,0.687060,-0.687529,-0.231688,-0.039670
1760625108.137495,0.587746,-0.090047,0.424237,0.687060,-0.687529,-0.231688,-0.039670
1760625108.204209,0.587914,-0.091117,0.424167,0.686887,-0.687423,-0.232351,-0.040597
1760625108.204209,0.587914,-0.091117,0.424167,0.686887,-0.687423,-0.232351,-0.040597
1760625108.270922,0.588010,-0.091878,0.424111,0.686742,-0.687371,-0.232824,-0.041224
1760625108.270922,0.588010,-0.091878,0.424111,0.686742,-0.687371,-0.232824,-0.041224
1760625108.337636,0.588026,-0.092099,0.424079,0.686745,-0.687296,-0.232998,-0.041450
1760625108.337636,0.588026,-0.092099,0.424079,0.686745,-0.687296,-0.232998,-0.041450
1760625108.404349,0.588012,-0.092063,0.424078,0.686759,-0.687263,-0.233048,-0.041463
1760625108.404349,0.588012,-0.092063,0.424078,0.686759,-0.687263,-0.233048,-0.041463
1760625108.471062,0.588004,-0.092056,0.424091,0.686762,-0.687258,-0.233054,-0.041477
1760625108.471062,0.588004,-0.092056,0.424091,0.686762,-0.687258,-0.233054,-0.041477
1760625108.537776,0.588018,-0.092077,0.424091,0.686748,-0.687277,-0.233039,-0.041475
1760625108.537776,0.588018,-0.092077,0.424091,0.686748,-0.687277,-0.233039,-0.041475
